scenario_id,query_id,query_role,expected_decision,query_hash,mdx
fm_a_category_state_profitability_beer_and_wine_wa,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,a2979e4b47aa64fbb793251a215fe4ea886d36104397b9a98c063f24e0ec374a,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[WA])"
fm_a_category_state_profitability_beer_and_wine_wa,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,d43ba2a168b065911dc27bc6e6aeaf4294c11e60cd3ce8a9afe1451824771d43,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[WA])"
fm_a_category_state_profitability_beer_and_wine_wa,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,1e92c98b0b3af14c8a2af1500d7ba4da15826e9617a0f37845ca8c9c5093281b,"SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine])"
fm_a_category_state_profitability_beer_and_wine_wa,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,8ff9106e83ecd3f0bdeb71a06905a00cadba53f5b2c6bca456a8df9db59bf82b,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Meat], [Store].[Store State].[WA])"
fm_a_category_state_profitability_beer_and_wine_wa,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,33c90e5f2f188062d42e0948779f3321f9fe09c31f75a1f154cf29441e6dcf39,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[DF])"
fm_a_category_state_profitability_beer_and_wine_wa,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,33cf5f057d8157655492bd34e2baf012e3992ebac91936a39658a544df19e302,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[WA])"
fm_a_category_state_profitability_beer_and_wine_wa,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,2ca04c491bfaed4f5828abece244d6a24847dd7411dc513fafee684f9ef865f4,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[WA])"
fm_a_category_state_profitability_beer_and_wine_wa,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,21e2877a9aa4f71b9a98ed3240eb374e168b3bf6125b848cded15d5f2d41f071,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Meat], [Store].[Store State].[DF])"
fm_a_category_state_profitability_beer_and_wine_wa,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,bad4dc6baa4cb82c06ccdc67bfdafe11441463e84fef903b5c3873a59584ddf9,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[WA])"
fm_a_category_state_profitability_beer_and_wine_wa,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,09f3478187da9115e942bd54d3e8151cbc931de48260020cdf03a7676db681fc,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[WA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,dcc960ebf1e1213abebb0e8879584ac7e2b1cf5db0232ffa3696af0d99b85a25,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,d5f369b87cb6675ffd55f92c2d1872ffeb2a7c720df97b89ce7efbfd64fea6a9,"SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,221b1b95f0fa7ad8e44d270ed94233db0ffd77d48012813ce81980b3853d65fe,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,f97eb032b82885079b517462452af16a4fe24b80fdf4187372c9d7d0fe254fe8,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,1e92c98b0b3af14c8a2af1500d7ba4da15826e9617a0f37845ca8c9c5093281b,"SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine])"
fm_a_category_state_profitability_beer_and_wine_ca,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,d8efc07d24765aee4d1f5bcd6f4c23ac1420c2594b8c264d55ba824506a7ad01,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Eggs], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,608feee0d1670a00145c829dec4c704068466f0877ab7bcf6a1ffc79e58b86e2,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[Jalisco])"
fm_a_category_state_profitability_beer_and_wine_ca,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,7c46a85e493941f9bbe2a72624850132376b4815640f41ffe31a0534cafea2aa,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,dcc960ebf1e1213abebb0e8879584ac7e2b1cf5db0232ffa3696af0d99b85a25,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,2b48baf4d65e4aeb8d490d11b98fb3d2f4bd5a1eae6ec67ea0524a204639a5fb,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Eggs], [Store].[Store State].[Jalisco])"
fm_a_category_state_profitability_beer_and_wine_ca,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,c06af3f11b2f6770e58743f6be1d4f1a1ad07ce6187d1c7a4a6a10a7bde6f71c,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_ca,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,d40d8203a37c42a4d1f9aad3aca02bcfee390bd8c3dc31c98a8dd294191dda44,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[CA])"
fm_a_category_state_profitability_beer_and_wine_or,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,e4ba10b3e5bdb2958adfdcd4939dd619e586e17fa2a75d3dff0a35292cf27a0e,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,e140d0ca0ac3eefe4b35324f39a87079d276e6ca5cdca430920202f4335f4bfc,"SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,e2ec55396b2c57536b42e2dd06e515ce1d8644c7e2ce48ceeed9be9d72932fc5,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,0a476cc0615ec996e2313f587845f2a9e8e7e80f60cf10377c3fd36e6ac99b2e,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,1e92c98b0b3af14c8a2af1500d7ba4da15826e9617a0f37845ca8c9c5093281b,"SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine])"
fm_a_category_state_profitability_beer_and_wine_or,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,726118c6c812bc06a7026aded1ade8fd4a61610dd83b922fde6bcf45bba73671,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Seafood], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,d581ab9d7b92f040e969040f591a058401d118cdd47dc30c8486ae44ec70d623,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[Veracruz])"
fm_a_category_state_profitability_beer_and_wine_or,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,554c6c69a042d0de01521b68cf36af74af3fa049adebf8451d921bf71e305193,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,e4ba10b3e5bdb2958adfdcd4939dd619e586e17fa2a75d3dff0a35292cf27a0e,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,62d18180201be7983a090796f6144624d54604d8a0bb55d62908f7da02276c4c,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Seafood], [Store].[Store State].[Veracruz])"
fm_a_category_state_profitability_beer_and_wine_or,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,eebdb6e0379453f91c2a7532f3c3b8fdccd87dad9aa42740d98ad17961c52c81,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_or,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,049315f65976483fa04c5b0a8e6f14f9408d311a9f1f7bdfa15f247132cef85d,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[OR])"
fm_a_category_state_profitability_beer_and_wine_bc,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,bf73a75a9d6359e24709a328b87ec4303790fa19807e0f05d85b99c187722cd9,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,bd5a545d03bc064b38ed6e23d1accf6002cf15fdfbcb7b3056191c7d5112620f,"SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,891d7c10e1669ba836de1e7446f93009497767322245fb0eaa7cbc9ad0693e68,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,1e92c98b0b3af14c8a2af1500d7ba4da15826e9617a0f37845ca8c9c5093281b,"SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine])"
fm_a_category_state_profitability_beer_and_wine_bc,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Breakfast Foods], [Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,9ddcd63f7f74bbe2e5bf388ec03094bde47530f479c10e5ca6d43bbd74e54950,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[Zacatecas])"
fm_a_category_state_profitability_beer_and_wine_bc,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,be95c7a4df4b41c393f568a96b9e2a7c937e48b8ca9554f9ec05a5b2ad24db0b,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,bf73a75a9d6359e24709a328b87ec4303790fa19807e0f05d85b99c187722cd9,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Breakfast Foods], [Store].[Store State].[Zacatecas])"
fm_a_category_state_profitability_beer_and_wine_bc,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,7757ac17f8bc23524dddc051f23ffd5d124611bd231806290e230df33b33e86d,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[BC])"
fm_a_category_state_profitability_beer_and_wine_bc,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,b110b7108179469411a2082adcfe1599fb4924df33d31b7ee5c315d301dae128,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Beer and Wine], [Store].[Store State].[BC])"
fm_a_category_state_profitability_dairy_wa,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,c7cff10a8e166d52d42c357030ae56b1877e3fce5b695b26bde4245fb2ec4e2f,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,7570cdb21e4cadc1619712486441bae51e72397bda461d2d82edf1f71380489e,"SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,467e4ab6c49605ab96aa9c46566df09fc011226ed0eaf700a87ed0dc8a6152f0,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,d43ba2a168b065911dc27bc6e6aeaf4294c11e60cd3ce8a9afe1451824771d43,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,"SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy])"
fm_a_category_state_profitability_dairy_wa,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Baking Goods], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,f856556ae3315479243e9c451f5a13ebd13033f7e627c390c66f477cbb1fec24,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[Guerrero])"
fm_a_category_state_profitability_dairy_wa,Q08_BLOCK_BAD_GRAIN_YEAR,BLOCK_BAD_GRAIN_YEAR,BLOCK,f5d3b19f8d9f5efe6958eac4647dcd99a0c1e75e207b2e701b9c7600eb652744,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q09_BLOCK_REDUNDANT_PRIMARY,BLOCK_REDUNDANT_PRIMARY,BLOCK,c7cff10a8e166d52d42c357030ae56b1877e3fce5b695b26bde4245fb2ec4e2f,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q10_BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK_WRONG_CATEGORY_AND_STATE,BLOCK,dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,"SELECT {[Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Baking Goods], [Store].[Store State].[Guerrero])"
fm_a_category_state_profitability_dairy_wa,Q11_BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK_SUPERPOSED_BAD_GRAIN,BLOCK,00e6165fdd8975f4038144749bb76e95e14420065eddae245f63248fbd6456ae,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Year].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_wa,Q12_BLOCK_NON_TARGET_MEASURE,BLOCK_NON_TARGET_MEASURE,BLOCK,6d6ac8570084862320e5445a3c9c3e8afe24aa7afc4752eafd925a8b243f758d,"SELECT {[Measures].[Store Cost]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[WA])"
fm_a_category_state_profitability_dairy_ca,Q01_ALLOW_TARGET_PRIMARY,ALLOW_TARGET_PRIMARY,ALLOW,72c74a928f9d191fa5ca2a2e49434ba3add2155b30bc43806c80c3e8f582bea0,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_category_state_profitability_dairy_ca,Q02_ALLOW_TARGET_COMPLEMENTARY,ALLOW_TARGET_COMPLEMENTARY,ALLOW,7f656d1f05d2f0cc13671f05449084f730e3b5909fe6722239de2731a93fb9b4,"SELECT {[Measures].[Profit]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_category_state_profitability_dairy_ca,Q03_ALLOW_SUPERPOSED_MEASURES,ALLOW_SUPERPOSED_MEASURES,ALLOW,31f8c28b144d741915473805d54edfbd8f90bf06f6c5ff17aa7ba3c1c8568447,"SELECT {[Measures].[Store Sales], [Measures].[Profit], [Measures].[Unit Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[CA])"
fm_a_category_state_profitability_dairy_ca,Q04_ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW_CATEGORY_AXIS_COVERAGE,ALLOW,f97eb032b82885079b517462452af16a4fe24b80fdf4187372c9d7d0fe254fe8,"SELECT {[Measures].[Store Sales]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Product].[Product Category].Members) ON ROWS FROM [Sales] WHERE ([Store].[Store State].[CA])"
fm_a_category_state_profitability_dairy_ca,Q05_ALLOW_STATE_AXIS_COVERAGE,ALLOW_STATE_AXIS_COVERAGE,ALLOW,7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,"SELECT {[Measures].[Profit]} ON COLUMNS, CrossJoin([Time].[Month].Members, [Store].[Store State].Members) ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy])"
fm_a_category_state_profitability_dairy_ca,Q06_BLOCK_WRONG_CATEGORY,BLOCK_WRONG_CATEGORY,BLOCK,b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Jams and Jellies], [Store].[Store State].[CA])"
fm_a_category_state_profitability_dairy_ca,Q07_BLOCK_WRONG_STATE,BLOCK_WRONG_STATE,BLOCK,a3ba4eb8bc0de53c53a8511c7f62fedbece4a4a99f4c97ca5690007e64cbb16d,"SELECT {[Measures].[Store Sales]} ON COLUMNS, [Time].[Month].Members ON ROWS FROM [Sales] WHERE ([Product].[Product Category].[Dairy], [Store].[Store State].[Yucatan])"
